sn_name,sn_type,band,t0,t1,A,B,Tfall,Trise
SDSS-II SN 19467,Ia,r',54356.86765875047,54372.271197686816,4.140654083947033,0.058582690137033384,8.388086658145733,99.92031126374772
SDSS-II SN 19467,Ia,u',54396.24068999999,54402.73737024636,1.0195884378984903,0.018381496847032323,8.53022695703446,2.9793541916702195
SDSS-II SN 19467,Ia,z',54331.24235000332,54406.06748052005,133642.01089379864,0.3504766435557898,5.41419352590994,99.99999999999999
SN2020qyg,Ia,G,59053.11496888552,59097.50625691461,2.1915171324242024,0.00034053267855947277,26.779652520286966,41.74295363534775
SDSS-II SN 20727,Ia,g',54335.66995534877,54393.49703519802,32.35841895325674,0.5579251882157125,8.970770781967488,99.99999995720349
SDSS-II SN 20727,Ia,i',54396.437668299535,54405.15410652851,2.9606248948805542,0.046077568951242105,7.0130990920474305,19.716253741121264
SDSS-II SN 20727,Ia,r',54331.43630388151,54370.092971855665,0.03713288034427096,0.9001493772564986,20.85285636107779,95.09139799485308
SDSS-II SN 20727,Ia,u',54396.436989999995,54409.00508380404,8.8190728035601e-05,1124.4564972585786,5.801011273363999,0.736643312041474
SDSS-II SN 20727,Ia,z',54351.33915004895,54403.52883693324,1.8887518081886918,13.069582472086672,8.028027550058695,99.99328063837663
SN2021ik,Ia,G,59227.087302801876,59266.52198339425,1.5646411435929581,6.512439392419771e-05,21.183959239467978,4.256755754523294
SDSS-II SN 21875,Ia,g',54396.718790242245,54402.70395490522,0.09428903295288722,0.5800647970629117,7.976572044131013,1.036795801665227
SDSS-II SN 21875,Ia,i',54346.287427689305,54357.78121282644,0.5007654730574745,0.001795539996751565,49.23433265800373,50.13498409952872
SDSS-II SN 21875,Ia,r',54346.2866606222,54357.7800291534,0.5009963779011904,0.002015202349911517,49.234821167872006,50.13492807503495
SDSS-II SN 21875,Ia,u',54396.411379706435,54394.04315558098,0.16636967056339352,0.048020380719671484,10.182839406737374,12.192959381171105
SDSS-II SN 21875,Ia,z',54396.40997999999,54413.49414595692,0.517367141757889,88.50153894807906,3.033694081342649,9.492191931929007
SN2020qic,Ia,G,59100.565587564386,59105.730332759194,1.5066917203713264,0.008860754145290365,54.16415654316833,56.04919075203597
SN2018grc,Ia,G,58370.58163000943,58373.03165042769,0.012554059979959576,2.9100234078282203,13.089061887392702,95.3069602147367
SN2020acwj,Ia,G,56965.16322,56975.16322,1.0,0.5,50.0,50.0
SN2007sf,Ia,g',54346.11891194152,54357.51887946273,0.500739582897789,0.0016682285669753084,49.188057285142754,50.132981134000524
SN2007sf,Ia,i',54346.119766028416,54357.519338286635,0.500847214758743,0.0017605106029579324,49.18815784358151,50.13294858350166
SN2007sf,Ia,r',54346.11951510917,54357.54875406176,0.5004984933799653,0.0014906643144519983,49.20311755154682,50.133839423325
SN2007sf,Ia,u',54346.11794182827,54357.511874010546,0.5008385403814607,0.0017526308173965027,49.18373206761634,50.13259769070451
SN2007sf,Ia,z',54346.11894888978,54357.518147016875,0.5009173517084516,0.0018197400293569186,49.18815392125965,50.13292333957558
SN2007mb,Ia,g',54396.31043230609,54408.0957967992,0.5376130942742391,0.006610144671996683,9.575415331339379,5.690157635917266
SN2007mb,Ia,i',54380.15894552166,54360.12910039461,1.194871016003966,5.850435554628881e-22,22.29375530157941,2.7447827020441053
SN2007mb,Ia,r',54384.47782584947,54424.37228716085,0.18777815618991517,0.00550674584327627,97.20310887428953,6.489143059754984
SN2007mb,Ia,u',54381.48236727723,54397.40366560851,0.45704121627258426,0.008959165793870896,19.12610196826359,0.19020525855298306
SN2007mb,Ia,z',54396.32688601886,54340.768499834514,0.0003076833343917637,1.566333865610452,16.82925127420574,27.104809946227576
SDSS-II SN 16572,Ia,g',54024.299799988454,54048.597432867595,63.75340448062981,0.12909043729203787,5.077649404426802,14.59853192576047
SDSS-II SN 16572,Ia,i',54033.45893866749,54049.65612838162,13.340787599978027,0.38346794781600657,4.5903502021719085,99.99999468805352
SDSS-II SN 16572,Ia,r',54039.300255930466,54044.58536835326,0.8737275588401486,0.09338437593182627,7.046757243376255,10.447045906116724
SDSS-II SN 16572,Ia,u',54024.298969999996,54049.80739078602,1.9581215780317134,98.28019121325715,3.331923920967221,13.380458818297228
SDSS-II SN 16572,Ia,z',54039.300429999996,54052.979273156896,0.7999145289459757,0.005197694108439504,99.99460771118711,8.139447848944204
SDSS-II SN 19078,Ia,g',54398.326239999995,54413.9203081351,0.4343885662484955,0.01108192360037801,13.997522554597277,3.4393501556161414
SDSS-II SN 19078,Ia,i',54384.32743000429,54416.845305145114,0.5129410259112355,0.001530361372748377,99.99999999998872,3.8143700225184283
SDSS-II SN 19078,Ia,r',54343.165496931935,54374.38487950542,18.417835865219395,0.06659981444041173,8.534739682449423,99.99999999485385
SDSS-II SN 19078,Ia,u',54348.23237566418,54396.26984143753,0.2511013287120877,0.0010625155989723765,99.99999999999999,0.44656864902946025
SDSS-II SN 19078,Ia,z',54361.287557730575,54371.049054533636,0.017986026567119912,0.36499156487178364,13.404921236930138,3.5455839722043065
SDSS-II SN 19793,Ia,g',54346.15636768235,54357.5471108653,0.49971228474201884,0.0007464965855584672,49.1807591684754,50.133034383568244
SDSS-II SN 19793,Ia,i',54387.05450862095,54414.52803255091,0.4600878800096226,0.004128828329855502,99.9999999999997,8.201813638538333
SDSS-II SN 19793,Ia,r',54331.28232000705,54374.00021279268,434.8753090524712,0.13582672241757993,6.298268865355127,99.99999999999999
SDSS-II SN 19793,Ia,u',54384.08417254672,54403.16621919799,19.260689433163556,0.8549653371841534,4.020056250749161,99.9993232752541
SDSS-II SN 19793,Ia,z',54346.155568520415,54357.54573333215,0.49986120221542707,0.0008578051527282663,49.18082258111194,50.13298230618963
SN2019nzx,Ia,G,58715.34442424598,58733.32925911979,6.115209425867809,0.040468774694165564,10.008980691076069,99.99999999987689
SDSS-II SN 8662,Ia,g',53631.7929716765,53648.06238524235,0.008376914993483763,0.8780711084912679,15.993047183853474,1.0417185641608542
SDSS-II SN 8662,Ia,i',53671.70440392719,53611.393970365956,0.0001591931997948936,2.6090867877166017,8.119303457478093,3.173734049212333
SDSS-II SN 8662,Ia,r',53678.375759999995,53679.26530622026,0.3075003052837204,0.24549118199358969,4.058326855536919,1.5765266740414634
SDSS-II SN 8662,Ia,u',53601.41650918013,53634.51291611272,0.004472848418224255,2.081872763209542,19.041874985102826,95.01803000409517
