sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 7717,Ia,r',1.1070976335077933,53674.13294931735,19.17618428190537,0.10000000000504884
SDSS-II SN 7717,Ia,u',3.4356859785053646e-06,53695.34935683371,0.6805644540488712,6.537870561323244
SDSS-II SN 7717,Ia,z',0.7480632140456085,53669.25341861467,36.902054077361655,0.17452983905329464
SN2020abnu,Ia,G,1.2373419804346777,59212.774950000006,25.93688226600108,0.10000000000000002
SDSS-II SN 20842,Ia,g',1.38872636689907,54394.33206680649,24.66320463477054,0.1057063102852902
SDSS-II SN 20842,Ia,i',1.4193310742741325,54402.338439759806,14.954024708120008,0.10000160908129264
SDSS-II SN 20842,Ia,r',1.35703570205655,54401.94714759442,18.226467157096508,0.10000000000000026
SDSS-II SN 20842,Ia,u',9.37958353579722e-16,54388.46262037611,1.752498123090882,12.995176805242387
SDSS-II SN 20842,Ia,z',1.300084583134364,54392.34336728066,18.12578939758458,0.14121679954847752
SN2018edz,Ia,G,1.3157777469966603,58338.158180027516,20.600331325106687,0.10000000000345194
SN2021gmg,Ia,G,1.30214974078174,59311.650890000004,23.155155604072217,0.10000000007525207
SDSS-II SN 14090,Ia,g',0.22088593610889612,53985.349550000006,156.90503686220387,0.11043445618205537
SDSS-II SN 14090,Ia,i',0.9649654692561448,53985.34706000003,19.181238583430662,0.9225756378994043
SDSS-II SN 14090,Ia,r',1.342467114849733,53989.50489132934,18.275527447218998,0.26691795905154364
SDSS-II SN 14090,Ia,u',0.3717572588615983,54040.283939323795,100.87129216381886,0.10946431359606695
SDSS-II SN 14090,Ia,z',0.6661218306179785,53985.34872000001,185.6171343699738,0.10000000000000002
SN2019rhx,Ia,G,1.6595739261100133,58757.18539776721,24.3257516951021,0.23912642192061612
SN2006ib,Ia,g',0.0015120323408222191,53992.94176828705,4.516505202211806,4.370470773743162
SN2006ib,Ia,i',1.348000701126313,54006.64192755422,26.545396760167648,0.20906803746220598
SN2006ib,Ia,r',1.5429119157039395,54010.12812222958,16.831378951393802,0.27722289998075045
SN2006ib,Ia,u',1.2966631832040296,54002.28117389095,6.864354215100721,0.6745971550158368
SN2006ib,Ia,z',0.9582530942827666,54000.422883561696,43.038543028258516,0.10000000057445418
SDSS-II SN 15041,Ia,g',0.974215460303829,54008.44316979291,13.64484845988041,0.3988804491554362
SDSS-II SN 15041,Ia,i',1.1880088504344717,54002.418580000005,29.77567109064948,0.10000000008062569
SDSS-II SN 15041,Ia,r',0.7883503023779829,54002.41775000001,40.803056446770164,0.10000000000000002
SDSS-II SN 15041,Ia,u',1.2262180880877074,54031.32359901435,8.725848042330352,0.1000558743958528
SDSS-II SN 15041,Ia,z',0.4036142918311885,54025.302029326056,28.388028833261544,0.4428057251972769
SDSS-II SN 14227,Ia,g',0.6618243942366644,53993.28821965973,57.03191926030593,0.10000000000020165
SDSS-II SN 14227,Ia,i',1.0552104527809432,54001.17862047929,27.205100510915194,0.3789825768482448
SDSS-II SN 14227,Ia,r',1.1151276943429385,53996.56052949094,17.991826416170852,0.4874764599299195
SDSS-II SN 14227,Ia,u',1.0,54068.15989,12.476221666667698,2.0
SDSS-II SN 14227,Ia,z',0.7992671923919031,54004.875762730444,38.58190197288008,0.3067681152598924
SDSS-II SN 15710,Ia,g',1.1963469031424177,54024.74936529581,16.925128039785832,0.2756832932158927
SDSS-II SN 15710,Ia,i',1.3431061298952003,54039.325207134105,14.958898868825235,0.15617572313325173
SDSS-II SN 15710,Ia,r',1.2252059408777205,54036.31382089238,15.973003230545586,0.10000000000008266
SDSS-II SN 15710,Ia,u',0.5223847931032285,54041.36892542319,51.75441031813582,0.10320354749097443
SDSS-II SN 15710,Ia,z',0.9296567533185817,54025.44626804112,98.16949737156476,0.24719344106962676
SDSS-II SN 16849,Ia,g',1.3305283118906919,54053.16828079956,19.93460240175659,0.19065932611958114
SDSS-II SN 16849,Ia,i',1.3572533276376033,54049.38433036061,21.15402114150212,0.253454508562435
SDSS-II SN 16849,Ia,r',0.003710775453714607,54035.356960000005,7.066633459087379,3.992545793768504
SDSS-II SN 16849,Ia,u',1.3170678406648524,54049.384217064005,6.263043322793157,0.629082419380498
SDSS-II SN 16849,Ia,z',1.1092222082272385,54035.35945000001,199.99999970642446,0.5266544599463017
SDSS-II SN 14327,Ia,g',1.2673007917569448,53995.15808563249,23.851664247838197,0.10000000000031613
SDSS-II SN 14327,Ia,i',1.1371137548676196,53995.796770365196,41.62701054233754,0.10000000000000002
SDSS-II SN 14327,Ia,r',1.3057093664506791,53997.411949481975,24.512374309784597,0.10000371228057317
SDSS-II SN 14327,Ia,u',0.4476438589658997,54055.2451460994,34.197463578825996,0.10292140351508329
SDSS-II SN 14327,Ia,z',0.8687398853984002,53984.32024000001,72.58030105145619,0.10000000000000002
SN2005fv,Ia,g',0.9501187682591242,53629.50357481071,8.173329791313973,1.063738779058128
SN2005fv,Ia,i',1.2343901032634579,53625.40572220742,18.527086132704447,0.7283796268427215
SN2005fv,Ia,r',1.4636661074571353,53632.13791221952,16.23562421578273,0.41932435213150293
SN2005fv,Ia,u',1.909988958947988,53627.410720460095,9.028079707709102,0.10014742225775679
SN2005fv,Ia,z',1.1618718131109593,53627.23642693472,50.84014420433117,0.1430391236517949
SDSS-II SN 21360,Ia,g',1.0916276903744497,54407.63375833096,30.247845765063648,0.14731145205612942
