sn_name,sn_type,band,t0,t1,A,B,Tfall,Trise
SN2007cm,IIn,r',54249.44303559377,54272.27833393033,1.3258686998061924,0.000848561841091645,32.32369678813498,5.644884128689385
SN2021wwp,IIn,G,59510.28449274554,59532.592159892025,0.9946787873963633,0.0023765787171293974,1.5544620477104296,44.26805899371583
SN2007oe,IIn,g',54367.313014127096,54379.42774715412,6.702049218568306,0.020151699821242885,7.107280590989261,0.6889835202881468
SN2007oe,IIn,i',54337.58342741301,54377.71458110189,1.635953152882873,4.089812321345967,7.950650130527651,99.96878948949316
SN2007oe,IIn,r',54331.58345583693,54388.297269306226,50885.14057380317,0.05387805317746046,5.423041241536159,99.99999999928892
SN2007oe,IIn,u',54331.30904772707,54354.690327553035,0.06540578088045747,6.814474847767001,9.081965891785512,98.09507887707615
SN2007oe,IIn,z',54398.33852999999,54421.99769606178,0.5193715098364861,0.0016879681503535681,99.97948580419848,8.185333072183228
SN2021aaft,IIn,G,59513.65531227656,59511.73611180711,0.022868887982421864,1.5272726845552511,8.294672710219288,4.310104193504827
SN2018bga,IIn,G,58305.76341576004,58343.61931407846,1.2551569292462763,3.152726788058359e-05,82.72099081444841,0.6197311678397498
SN2020sj,IIn,G,59015.79732997979,59048.45746412056,1.1157981860521093,0.00014300971546821,66.37799749223835,38.326318626488614
SN2021afry,IIn,G,56960.25947,56970.25947,1.0,0.5,50.0,50.0
SN2020cn,IIn,G,58849.867736348504,58864.168981253024,0.5065863883049295,0.014251124716970858,49.68356436413649,50.10890714969587
SN2019qny,IIn,G,58851.91812889018,58868.039850755165,1.706052736648024,0.00017646517232466674,30.95419177030546,44.08075885151798
SN2009kn,IIn,i',55151.48519632316,55155.78387312363,1.9469893730072296,0.00012472955015256203,45.17133189734161,45.343813636221114
SN2009kn,IIn,r',55200.49141252079,55177.34424664129,3.0321387532158637,0.007678936032149712,14.268988815036836,7.6978188940023236
SN2007rt,IIn,i',54489.50271999999,54491.25178129566,1.5569606551117197,7.186055244563033e-05,55.1684736990407,39.129626806885064
SN2007rt,IIn,r',54424.509195685205,54441.83886088701,1.8725755940414706,0.00010822511254119419,74.17795057692689,36.01357745129931
SN2019sxv,IIn,G,58814.32867439094,58805.50624544727,0.01011592055812276,0.6411642406944902,10.922303871134112,10.6689359701393
SN2018kyv,IIn,G,58484.23964652365,58499.820858396204,1.1088388792207056,0.00026045577154287997,43.09716789354826,0.3501360432993729
SN2008am,IIn,g',54481.108229134,54533.79534835022,1.3262192154722574,0.00013956143258336056,87.08327235335852,14.379989098433091
SN2008am,IIn,i',54485.87722474017,54536.12999999969,1.5834800862086045,6.496836258845422e-05,99.99999999999302,28.737027313398826
SN2008am,IIn,r',54513.76625753863,54570.53999999999,1.2225408938248774,0.0001081224555030047,91.20878478189994,31.951889157272973
SN2008am,IIn,z',54435.98613944933,54446.37770535132,0.5303131943780164,0.03033254051630537,46.6248487122559,50.00294010973857
SN2005kd,IIn,i',53739.32932999183,53698.125576019,1.431304875206681,7.388559808050071e-05,71.2252664989459,96.45779345056188
SN2005kd,IIn,r',53737.96999999312,53734.83204304216,1.5290353004716968,0.0001765543207829174,68.97216049391996,93.98918243284979
Gaia16ajy,IIn,G,57243.18715816117,57335.42201531515,2.1621045872299436,6.388164782215713e-05,61.65469112636052,99.33229190230267
SN2018cih,IIn,G,58278.3374461243,58300.93289480891,2.8360389331327926,2.52894038815892,5.818281749724845,41.455067621957866
SN2005mj,IIn,g',53613.781610788596,53667.11581803481,0.0726044044093466,6.228032242859911,14.722346147892909,99.99779351952176
SN2005mj,IIn,i',53622.1015970498,53633.64392826506,0.5008527463389008,0.0019702801678583327,49.25416846035502,50.13544029666195
SN2005mj,IIn,r',53622.10162806181,53633.64408821631,0.5009425857839381,0.002065673135512514,49.25450323406912,50.135423128755235
SN2005mj,IIn,u',53612.75489762811,53670.41911699709,1.2922083817934085,6.930593684921638,9.567732533597484,99.93184599407151
SN2005mj,IIn,z',53636.67648712963,53668.58749696232,4.691486363481676,0.10939721849541266,9.985034087613057,99.9997167175208
SN2017jt,IIn,G,57762.18600725816,57752.85875220333,2.0824002709367044,0.0007048056468500254,27.517580874304965,99.94092103848114
SN2017djq,IIn,G,57903.54455719125,57903.91807264493,1.1913330253708356,1.0032985461741242,2.3433839135143257,0.10022669458324314
SN2007pk,IIn,i',54420.91264805444,54434.157779768706,1.5784391907357158,0.0005138968617413736,32.14119213995063,5.22273997688881
SN2007pk,IIn,r',54406.502515847635,54401.20506462299,1.162327395673216,0.005036743223044023,17.775509304330292,99.99906624811786
SN2021bxo,IIn,G,59300.993590000005,59364.363652349086,1.8499826066571186,0.00010413887417773351,70.84086253799086,99.99999999371806
SN2017fck,IIn,G,57930.28147424342,57921.555318737606,2.070290214496774,0.0007047939923509599,26.009524057496396,98.73425325402765
SN2021waf,IIn,G,59455.832181296086,59438.57605617943,2.6076559797844236,0.00019423638160783903,43.71045622355643,99.9765446511239
SN2007bb,IIn,i',54183.14591155522,54190.84825695487,4.747445138173434,0.027956884813421783,7.791860625213753,99.99999999998215
SN2007bb,IIn,r',54224.64834752235,54235.37226011644,0.5012102030233838,0.007596438265324234,13.556520946618843,7.080664049500542
SN2017eni,IIn,G,57926.77161414147,58009.01850439958,1.349003904504098,5.8290845072887975e-05,68.23482082418509,14.301050666501506
SN2020cui,IIn,G,58984.78214079851,59006.202086028876,1.3926637045611212,0.0004644419248929058,36.73171409216596,17.661800315168186
AT2021qim,IIn,G,59391.14716152061,59402.955527728845,0.5010974089673796,0.0021815517647914423,49.33819255994474,50.13615922807488
SN2019dvv,IIn,G,58604.95168647553,58598.76473000001,0.9308908224432748,0.00992729120893925,19.554617754451733,99.99999336353527
SN2021fpn,IIn,G,59340.06394191664,59362.58311400212,0.0364175336608323,0.10053154424760428,89.3705553873419,9.502763342317069
SN2018hzn,IIn,G,58407.911764732584,58424.45633314787,0.7094731567000813,0.22628332863006675,49.885040945013344,50.04625645515333
SN2005kd,IIn,i',53739.33333999154,53698.121612371644,1.4312367748284627,7.388183476054464e-05,71.22572539266955,96.46310772834185
SN2005kd,IIn,r',53684.60387907535,53733.24656759744,2.535749019824688,0.0002118884894684953,69.88523221589551,98.79276225190081
SN2021kqv,IIn,G,59412.53178999996,59419.3849441111,1.2109125008858943,0.0001166540698749852,55.543186290822035,43.94520193975912
SN2017djg,IIn,G,57501.177790287205,57551.17921999999,0.00021376810526292541,1.1203927267484541,99.99999999999999,99.99999999999972
AT2020bfe,IIn,G,58928.4479053406,59008.109399999994,1.2612053295436716,5.590447993789339e-05,74.55360675742567,13.185203078325623
SN2021iui,IIn,G,59361.22865292418,59449.7844797295,1.3566048339046002,6.331858740374646e-05,78.44640067902493,25.492157380352374
SN2018ihm,IIn,G,58445.05264062577,58482.63718631471,1.0587131114921866,0.0012118076276516523,28.750278575711633,1.1982731106826194
Gaia19eyt,IIn,G,58842.65357999297,58852.01248570373,1.8607313223697544,3.887871871506095e-05,83.61607221788347,45.991978445693164
SN2007pk,IIn_Pec,i',54420.91264496563,54434.15777793349,1.578439014040439,0.0005138964642589478,32.14120195574199,5.2227391643141505
SN2007pk,IIn_Pec,r',54401.2004441647,54401.20044000001,1.5293027825203251,0.005024392077832272,17.808441343984672,99.9999994264074
SN2007cm,IIn,i',54247.15528513448,54253.88601099335,1.442124113569612,0.0020484500388238723,17.928903864115625,2.3347397267940444
SN2007cm,IIn,r',54249.44303559377,54272.27833393033,1.3258686998061924,0.000848561841091645,32.32369678813498,5.644884128689385
SN2020iq,IIn,G,57101.38666186831,57165.510449999994,3.3442656722510105,5.238955975409325,99.99999999999999,50.0
SN2021hur,IIn,G,59285.89580962728,59285.117818756145,0.22803648223249892,0.02274346937446481,23.4656145837246,99.9991904186377
SN2017gvb,IIn,G,58032.20192316458,58116.48264999954,1.4658392383505618,4.106831292444031e-05,99.999999999615,22.366934304651334
SN2018bwr,IIn,G,58314.12177350562,58348.314400223266,1.1272383219462019,0.000266275921144869,62.64585677149349,31.27073211857306
SN2019vpk,IIn,G,58849.47884857941,58899.05224867689,0.7624026812203546,0.0002549182654761474,50.095577958009635,0.9357916392835756
SN2019npx,IIn,G,58758.70163000001,58794.41437075644,2.1402464670567793,7.822784955923022e-05,81.92639253219583,99.99999999991782
SN2012ca,IIn,G,56046.175272719505,56065.511149966514,1.0635995001030176,5.583476274013191e-05,83.08319826646772,0.30650334287456815
SN2018bek,IIn,G,58299.74337362939,58309.76290396091,0.001899370238092388,1.0718515426348816,40.61701584381637,15.707781848815966
SN2007bb,IIn,i',54183.14591155522,54190.84825695487,4.747445138173434,0.027956884813421783,7.791860625213753,99.99999999998215
SN2007bb,IIn,r',54224.64834752235,54235.37226011644,0.5012102030233838,0.007596438265324234,13.556520946618843,7.080664049500542
SN2021ulv,IIn,G,59444.583014627,59453.89512340488,0.13395501292920195,0.45344134218072674,14.029876239545992,77.61414570494182
SN2016eei,IIn,G,57541.93318000003,57591.45974060888,1.2897893735504031,0.0006134555085248065,70.1512039893799,99.9999999999608
SN2021wil,IIn,G,59465.18146570319,59476.717617880975,0.6905752507878394,0.0008254644366613173,33.296668530507276,98.60871340816304
SN2021xwg,IIn,G,59507.59544997026,59520.09237216397,1.387617854820413,0.07768049782149655,9.03469893784411,99.9994838318813
SN2019lkr,IIn,G,58707.174030457136,58725.21568718063,1.2014768573471335,1.431194259991784e-08,17.15054708203316,19.221766922008282
SN2018hpb,IIn,G,58415.530656503426,58430.8436931432,3.1877958095584567,0.0014058468045526258,25.026969653364915,90.18644517847422
SN2019mce,IIn,G,58749.22330766194,58744.080785029866,0.3814971444739411,0.02155188984863412,1.5735916512523578,1.4430004039832476
SN2017ijn,IIn,G,58263.254689999994,58266.185876481686,1.8175580517241328,6.48194409724779e-05,68.33639215136387,39.380833214028534
SN2019vas,IIn,G,58851.86839999999,58786.86840018275,1.049106136248246,4.856167650342329e-06,82.89588966143033,0.9173674868432695
SN2016hgf,IIn,G,57690.115445674375,57687.02929309601,1.8103413188480297,0.005281212460159326,99.9996624227594,17.507189226180436
SN2021kwj,IIn,G,59358.59014029406,59347.3750698423,1.66090518125487,0.0019492420522268694,17.43707949692952,91.57690810555074
SN2019qt,IIn,G,58499.69674349308,58493.63691808015,2.426430011071131,0.00043726043780947804,27.053509741201875,99.96222917441914
SN2020uaq,IIn,G,59110.21532726693,59110.21531000001,0.7247080223313679,0.023246920514575435,16.498087100835203,99.99999997344503
SN2019fcg,IIn,G,58605.944220000005,58677.01745776751,1.0061885577149534,0.0004465468359191824,56.948061079978295,99.99999999999744
SN2020kro,IIn,G,59081.27997753456,59068.63247396819,1.3612050132882187,8.947498094372884e-05,57.96892869921625,50.15391227691667
SN2020dtd,IIn,G,56864.50779,56874.50779,1.0,0.5,50.0,50.0
