supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2021aaft,IIn,G,59484.39123765909,59454.693558234336,2.3585318275271154,-0.70079656044938,10.021436639237907,30.00155972611032
SN2019qny,IIn,G,58641.55874381324,63297.64381041984,52143.21794804666,-26846.78337732242,3.339886235771413,14.117959149314695
SN2021ras,IIn,G,59402.77958531232,77408.8045802758,50635.68258338641,-25220.185039305165,9.990911362584791,30.023197909162075
SN2021wwp,IIn,G,59509.82795539346,59555.67785716413,829.5248243402897,-413.41979199055373,9.967125349474838,29.830927887184252
SN2021ezt,IIn,G,59302.17634100496,59273.51151027104,2.985949125191417,-1.153770299558193,10.045581584577471,30.002095293949203
SN2006gy,IIn,i',53545.449128468616,57654.33908700019,11641.919060693212,-5790.573925062675,1.2277825195899634,24.662788797616162
SN2006gy,IIn,r',53737.23475716083,64093.41599981308,47758.42462019906,-23125.579576859756,7.539880701475819,23.812327261237876
SN2019bwb,IIn,G,58580.524663179145,58555.659782335504,73.24629804370689,-36.11066142137142,10.000108934415206,30.000571488636968
SN2018bwr,IIn,G,58290.18322023848,58264.54505824754,69.17766733561665,-34.04846297151001,10.000593337780828,30.00211636449502
SN2006qq,IIn_LBV,g',54071.286398625925,54043.259592308576,24.970185851812694,-12.052728336229318,10.001608492041507,30.009848511467535
SN2006qq,IIn_LBV,i',54073.40530775283,54046.47646595261,29.651740494443704,-14.424238368037166,10.00421798421768,30.02642385509588
SN2006qq,IIn_LBV,r',54070.40985048366,54042.44131862267,23.522518875347025,-11.346145081864377,10.001467567209216,30.008930329910076
SN2006qq,IIn_LBV,u',54071.26211987731,54042.54293212532,15.828791819873823,-7.506151895232991,10.000772338267108,30.004787089603173
PS15aip,IIn,G,57245.39286371176,57178.33833858478,0.14344642307982863,-0.4032414465680074,11.84063510067232,30.064465821222942
SN2016ieq,IIn,G,57840.343330050935,57810.3433270904,0.00025627958488285286,-0.060404582542631924,9.999999998856815,30.00000000039914
SN2005kd,IIn,i',53689.86385487021,53494.35294551498,6.248104145266136e-05,0.3771301872135348,96.97003905178046,3.007109311669596
SN2005kd,IIn,r',52697.556585941384,51734.21206299676,1417.4838541515646,175.27864368301522,5.689118640120931,40.16837120318933
