supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2019qwo,Ib,G,58750.80758428402,58720.839373538816,-0.5121248147092096,-0.41388658762870645,10.000035092330407,29.99999225175807
SN2005kr,Ib_c,g',53681.25371638126,53489.75492381634,3.736767871055469,-1.555882074640081e-05,20.67432615576371,2.526910498283511
SN2005kr,Ib_c,i',53678.83480694287,53668.30269959283,0.06282166530571008,0.10936369266589642,10.296403888798803,4.455241903032188
SN2005kr,Ib_c,r',53410.92297419121,53910.64449566152,5.831431580539797e-06,5.025910030533351,99.20805736740176,99.03885998979433
SN2005kr,Ib_c,u',53678.26191467276,53671.268210866016,0.09450785297063048,0.28189179061747494,4.301769988878754,2.4935478056180047
SN2005kr,Ib_c,z',53677.27502153809,53668.17275512836,0.18426581849786633,0.02184147296614676,13.011490012306947,5.312084701387704
SN2018aks,Ic,G,58220.69928074851,58210.38476754437,53.58963556676764,-26.47948611111602,10.000011946708776,30.00005913410141
SN2019yxp,Ib,G,58844.983072901174,58817.20611574262,40.547078987281324,-19.770171880376317,10.000146036508728,30.00104467131821
SN2004gk,Ic,i',53338.544332413425,53309.3951613496,15.020015636187834,-7.004150628060729,10.000225943514504,30.001301951913955
SN2004gk,Ic,r',53338.5431559532,53309.32951303701,14.123183020969488,-6.560198493386842,10.000224555028778,30.00131692240347
Gaia18boc,Ib_c,G,58287.71123519639,17425.12012844481,5.658596402163181e-11,18.44525569526813,47.51535481267063,1.72394885650544
SN2005kz,Ic,i',53712.14185989883,53685.12204229038,2.116630890633411,-0.9139988656908875,10.001363568832998,30.00459002559185
SN2005kz,Ic,r',53710.07008054192,53681.54133571041,2.9566951590404917,-1.2786784488403815,10.000086348984851,30.000419363060406
SN2005gt,Ic,g',53640.236911036314,53610.5544542692,1.0391333828206042,-0.014897059896177789,9.9873903760602,30.003660450538884
SN2005gt,Ic,i',53415.92121810059,53621.512949728705,990.1311910705421,1250.0992187048325,11.175487440161634,2.5281784666459757
SN2005gt,Ic,r',53634.39508462272,53594.68727597512,4.501474563853248e-05,18.59920386786293,13.10389391719596,2.9377159307376526
SN2005gt,Ic,u',53908.61058504774,54050.233003600224,0.00023234155049927315,-5.405018626850685e-06,20.70752498829119,99.99926000383152
SN2005gt,Ic,z',54386.67707016631,53603.39897322808,1.8759973662855646e-17,52.33033528662494,21.844187592746554,99.99999999999999
SN2006ck,Ic,i',53879.28558686628,53850.026677922986,7.0015698856328195,-3.142282094390205,10.00048944578007,30.00237724103135
SN2006ck,Ic,r',53879.28510003606,53850.81018712396,13.923854083773628,-6.591687737977613,10.000342690666292,30.00156637365337
SN2018avy,Ib_c,G,58225.47181719344,58209.927662878006,209.3335104553056,-104.03218358173464,10.000026335823737,30.00010144231325
SN2007ce,Ic_Pec,i',54226.24570874803,54196.689192222715,4.943658006845575,-2.0714706935313028,10.000430336544403,30.002373560842884
SN2007ce,Ic_Pec,r',54226.2474985546,54196.73050133058,6.393670843124741,-2.7849814357774108,10.000420365602553,30.002305748741726
SN2020byp,Ic,G,58900.8602950628,58876.17872220451,62.07658238527188,-30.611179028352872,10.000266944049802,30.002572470580244
SN2017iuk,Ic,G,58118.65344024085,65931.00351794293,51505.15731998949,-25694.543275188968,9.98914771919565,30.015103827423953
SN2006jc,Ic,i',54021.50863971383,53991.648024723036,4.972923214478934,-1.9855005865864859,10.000114399950059,30.000698821195346
SN2006jc,Ic,r',54021.5079159231,53991.66240992645,5.186833862497143,-2.09245254366552,10.000078696310492,30.000477747712626
SN2016iae,Ic,G,57716.19992691561,57686.771651945084,4.333652641237737,-1.6517662888693874,10.002317823175614,30.000175430188538
SN2019rlw,Ib,G,58778.294779401294,58766.07172542035,152.34785304250315,-75.72542154419283,10.000199919791587,30.00230416695652
SN2006jo,Ib,g',54012.45327809549,53982.28824790647,-0.1680331254660212,-0.02181294095363806,10.01401037738302,30.01038173056328
SN2006jo,Ib,i',53994.93406701269,53987.99861268184,0.0879290644759529,-0.1062667090872712,9.638991339341276,30.12413816926558
SN2006jo,Ib,r',54011.31114519313,45566.472366901784,1.9787425077123147e-08,1.2017429223510905,14.396380010589242,2.3632454220612154
SN2006jo,Ib,u',54009.18642019115,53978.25491806195,0.18465225813592478,-0.18164584934762906,10.036105915067704,30.00947792148564
SN2006jo,Ib,z',54000.57712607316,53992.224541002935,0.05604730133101197,0.10351248011835446,11.704225950096525,5.438957205298974
Gaia14aam,Ib_c,G,56894.55112962144,56904.1306596007,1.4961267332419816,0.05599769451522386,9.98046207579403,99.99722743078644
SN2006ir,Ib_c,i',54016.270339880255,53987.47088759442,15.909993324344976,-7.517967919358124,10.001330187706685,30.00721769625246
SN2006ir,Ib_c,r',54016.290719994875,53987.76914044317,17.621184595673473,-8.395070067591806,10.00241721945277,30.014029351247867
SN2017dcc,Ic,G,57901.61500000088,57871.61499999393,2.1944779624746413,-0.6292940347467824,10.000000000004642,29.999999999998643
SN2004gt,Ib_c,i',53385.47166018661,53356.41758475951,14.876820738215649,-6.961508171856811,10.000022729164595,30.00009625353077
SN2004gt,Ib_c,r',53385.48632104976,53356.392859410094,14.822604341578577,-6.930583113801419,10.000515472517396,30.00271784442883
SN2005cy,Ib,G,58158.70760848518,58190.43043908895,0.023743663706636876,7.686480432687048,12.287171857696364,6.34922895094571
SN2007ju,IcQ,g',54380.540372865995,54350.1420784431,-0.3076847546156244,-0.46738023020403163,10.024793454034183,29.77423072779556
SN2007ju,IcQ,i',54180.571769543276,54347.009922615696,6.359073229537459,29.20061297658194,16.11884586486472,99.9999991801997
SN2007ju,IcQ,r',54183.5489307829,54352.283905460084,199.05305572278576,209.3402098820697,11.380251946097008,99.99481744493835
SN2007ju,IcQ,u',54341.53361334542,54355.81252674014,0.5548327163663319,6.120677230816253,5.3930288162856215,99.97464660211095
SN2007ju,IcQ,z',54379.872357830696,54349.593405481355,0.7714960684329935,-0.06247722066612332,10.00593065610383,30.013602863439232
ASASSN-21sk,Ic,G,59492.03953035545,65162.50671407896,52958.60049137553,-26435.95316375537,9.97660480056226,30.020994561270406
SN2020aauc,Ic,G,59203.79128180622,59175.76500500387,20.641144417769237,-9.894652308503202,10.000090734964878,30.000322141606343
SN2016cyj,Ib,G,57567.137446877416,58271.31070046273,489.7560893550589,-219.59772858431197,9.998576839404825,30.008129977445066
Gaia21fbg,Ib,G,59503.84783998902,59485.62319189969,124.26399045328361,-61.642471291990724,10.000093280986105,30.000348844802346
SN2006gi,Ic,i',54007.48514156747,53978.21210103319,11.327002499097894,-5.17912823221604,10.000575858641735,30.00293501059028
SN2006gi,Ic,r',54007.4893648441,53978.34399301352,13.632561648174256,-6.3315957932438,10.000746989135608,30.00387450655782
SN2022qh,Ic,G,59861.17366271965,80644.83589041203,-52639.391729327865,-18413.72121769115,38.223965258160135,24.328698520434063
SN2017eye,Ic,G,57926.973855914446,57944.76073716802,671.6746429576174,-334.994301527857,10.003243620782415,30.024546325956827
SN2017hbx,Ic,G,58029.84447362798,58006.20099402479,97.205002072288,-48.106285935438244,10.00016422352405,30.000969443999285
SN2007md,Ic,g',54375.90027175342,54362.859031146865,0.16327107170229707,0.019022040597270008,11.102698614727972,6.154963095618614
SN2007md,Ic,i',53170.75269401297,54877.64464298776,-0.08261945818537406,-328.23331010066426,5.365062892698006,45.93682543452374
SN2007md,Ic,r',54268.002606994756,54355.64066650516,-0.5646393313429696,-2.4870537740945604,6.899323775078549,0.5995000000000026
SN2007md,Ic,u',54376.43713285584,47523.490380326584,1.6218833542011183e-08,1.443044708286381,22.370017560233272,3.336557769559477
SN2007md,Ic,z',54421.05640492466,54356.8476738513,0.004391855467138628,-0.9378343945506438,10.72213758177422,30.073554598698337
SN2007cl,Ic,i',54158.82785989601,54233.11571275867,0.5194166600621692,40.60826893084368,10.36719615118516,8.187972725143618
SN2007cl,Ic,r',54217.46173909758,55035.9746883906,1099.6793417061963,-1.5772958932938319e-06,11.350982009605774,99.99999999999999
SN2005az,Ib,i',53479.323570044675,53460.53363217573,-0.8101206762267761,-0.06192078526103499,8.3390457576148,29.974133168421805
SN2005az,Ib,r',53475.35476329963,53446.042980240105,7.75395254360356,-3.459015386784233,10.000786601126482,30.00527730629351
SN2004fe,Ic,i',52597.84018451461,96881.68646027755,28006.00704120042,-12456.093184822581,4.987438348178157,45.24672299887132
SN2004fe,Ic,r',54164.806768463204,53507.27262794996,-53023.109259324476,33134.34474569629,74.52621326908317,11.029185110918526
SN2005mm,Ib,g',53652.20597625868,53685.13131916153,0.020025651771764057,-0.0002725397307201856,9.247538902136897,30.139524506785424
SN2005mm,Ib,i',53705.20651756737,53613.78608943365,0.0010232918759966554,0.00296507072137958,10.051219858600168,29.98461205028564
SN2005mm,Ib,r',53694.73354584534,53675.30806456492,0.2119643988957479,0.01984040197713719,6.417635835885099,4.3659324871301335
SN2005mm,Ib,u',53638.49924472633,52682.52155286041,0.8095628725120354,-1.3440734792788087e-07,1.9105807055895445,1.7060200916327097
SN2005mm,Ib,z',53623.29433696938,53595.14304295521,29.123208052818878,-14.084829345003596,10.00023251377801,30.001410003021736
SN2020zgl,Ib,G,59193.822315767444,59166.96677392916,55.74231820923545,-27.363763627928318,10.000032751144559,30.000261430917536
SN2016dzl,Ib,G,57443.22749455077,61939.80990134142,51282.61017727707,-25597.36887751605,6.281800510160243,16.64685371762325
SN2007I,Ic,i',54117.49544191899,54089.566867242655,16.065382431308326,-7.677072698291705,10.00087369578399,30.00561689584264
SN2007I,Ic,r',54117.48183051344,54088.56145939002,10.551661887652516,-4.89370634354548,10.000607708135504,30.004077138406604
SN2007C,Ib,i',54117.541654073364,54087.613314700764,1.7361881490710673,-0.3859487149719815,10.000847500211366,30.00493692005417
SN2007C,Ib,r',54117.54045262673,54087.619590250295,2.069814313688598,-0.555300297887025,10.000743273260426,30.004316464116272
SN2007aw,Ic,i',54010.75685280447,67369.58514709651,46974.4002388114,-23487.562615634546,8.416200832593875,32.34297561394097
SN2007aw,Ic,r',54184.80442710414,54191.65460380774,186.9748406694874,-92.84362583875878,9.995833419545374,30.005909571094197
SN2005nb,Ic,i',53745.550669748416,53717.240927311446,20.149238627757757,-9.654745428871976,10.000806799147059,30.0053675441506
SN2005nb,Ic,r',53745.545550885625,53717.09395761815,20.21516434079822,-9.67531322212256,10.000660556995467,30.00433033815074
SN2018oz,Ic,G,58152.24993156558,58128.75289769338,54.92832657499602,-27.075263639536022,10.00001142478343,30.000091368870862
SN2004gq,Ib,i',53353.29754362284,53325.783696886334,26.20851880809691,-12.682075563790342,10.001291263490172,30.01043805542541
SN2004gq,Ib,r',53379.227022456245,53350.32632417473,12.016324149817095,-5.61101869360264,10.000691229897342,30.00376415365174
SN2018hmk,Ib,G,58409.644054205324,58397.31676357441,150.48552854929832,-74.78846253477417,10.000249578032431,30.002170054729678
SN2022eb,Ib,G,59597.92354304813,59572.4571519752,41.693158569897136,-20.431973086948574,10.000096582801516,30.000414770563133
SN2016blz,Ic,G,57589.07499000022,57559.0749899986,2.227623344380314,-0.6358149148965662,10.000000000001098,29.999999999999687
SN2019vsi,Ib,G,58842.00185580191,58821.94828974445,176.91924963158598,-87.86845327590045,10.000001201128425,30.000005990534465
SN2017fwm,Ic,G,57965.148614575686,57939.89427427886,-0.7058337457896711,-0.5921807228939805,10.01378312018219,29.99271541319904
SN2020sgf,Ic,G,59118.64831967658,58919.156242221354,-25364.776159341418,-53368.345987175475,10.01814463736798,30.00057815636051
SN2016gkm,Ib_c,G,57652.316034166484,57624.07290552566,30.588177577169567,-14.789353717877638,10.000002709671557,30.000015708987508
SN2017izz,Ib_c,G,58098.67917236072,62439.52269598733,51809.90409518501,-25870.897789707942,9.830571503915877,30.10319522186804
SN2010gx,Ic,g',55277.58102966268,55237.36747845195,2.0515111749333666e-06,587.7645463752785,11.075324272967155,11.413141437489132
SN2010gx,Ic,i',55266.580846191886,55237.88951453654,3.6205929354876136e-06,461.4085759245213,16.802485258780266,13.155612217164315
SN2010gx,Ic,r',55155.410162839544,55239.615621818775,0.7433928584417271,-0.36977570591538733,9.146004544759869,30.144599778285354
SN2010gx,Ic,u',55278.29177266615,55236.988068013095,2.2772943787552937e-06,434.1518329484229,8.697198500456372,9.109180938922064
SN2010gx,Ic,z',55262.40120670048,55237.79117041376,1.8977243897572665e-05,87.81386071175112,19.311049356151052,12.209558338608948
SN2022aav,Ib,G,59604.1716916842,59613.47672674133,0.09968723251216564,4.091943979008224,6.218002021329868,2.028272554925788
SN2021jao,Ib,G,59492.65531259427,59338.43207152807,5.591166308209109,101.0646015928422,38.721013963496766,10.457753444329356
SN2019cri,Ic,G,58655.70245171553,67523.84406332579,51850.73449470481,-25878.645883664216,9.834944072599825,29.933666435283467
Gaia21cdw,Ib,G,59335.50424130202,59307.11682125078,15.452502510212843,-7.331636677022176,9.999991887082093,29.999966626516635
SN2019svd,Ib_c,G,58781.555423082966,63990.678090415626,52377.41808207599,-26133.307664940552,9.602656642960723,29.005533423489805
SN2020aers,Ib_c,G,59213.16466068155,59214.573942308176,327.82481884244544,-163.30821134020934,10.00104872660199,30.007625399131655
SN2019buy,Ib,G,58558.33790511499,58424.272573575356,1.6902853649193988e-05,4.598849933084986,47.7478898962256,10.121701168982037
SN2019tqb,Ic,G,58795.79956,58765.79955996427,-1.0871401856723948e-16,0.021954303924591623,9.99999999994815,30.000000000017227
SN2018cim,Ib,G,58284.72567815312,58264.94686123333,163.34563608659,-81.1299248925548,10.000226834696129,30.001626037340444
SN2020nf,Ic,G,58869.16194172042,58839.163866237075,-0.13449755035081518,-0.01000730945772521,9.992437564169586,29.99912442442249
SN2007gl,Ib_c,g',54347.541662928714,54322.77721651212,44.159712848272946,-21.685564487843845,10.004278615649016,30.027489368459115
SN2007gl,Ib_c,i',54347.48017391949,54320.408457869045,28.082516540535607,-13.643535534006915,10.002413430192764,30.015215062491233
SN2007gl,Ib_c,r',54347.51283606969,54322.0127439476,37.46912957988502,-18.34979078816094,10.003954048817876,30.02484125480009
SN2007gl,Ib_c,u',54391.65529724688,54360.41700578384,0.13619535218204157,-0.1001897067164041,10.022993617428698,29.99189116463899
SN2007gl,Ib_c,z',54347.48364412453,54320.674453873515,37.95016662685982,-18.52723358340285,10.00202315060971,30.01280349777042
SN2005bf,Ib_c,i',53507.539879946475,53470.576779991075,0.2545918856236932,0.004962244183390503,8.718465715764868,9.121829578473342
SN2005bf,Ib_c,r',53497.732006162194,53473.44703858761,0.5509661636914295,0.00437814869848871,9.460650941677358,7.945315810465914
