sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 19743,II,r',1.3459360283592596,54382.230347512486,28.69233216512789,0.22538204117572555
SDSS-II SN 19743,II,u',0.8612544868129443,54359.19872828895,47.890265697795044,0.10000000000138759
SDSS-II SN 19743,II,z',0.8507605674633558,54358.15801944103,56.763593297251255,0.18541433544810676
SDSS-II SN 16596,II,g',0.0004965442002215811,54011.05610129564,7.14225062128637,4.6260578380083235
SDSS-II SN 16596,II,i',0.747531776678396,53969.32915001093,199.999999389474,0.49164804402546725
SDSS-II SN 16596,II,r',0.8604326493780058,53969.328320001005,199.99999982837468,0.49350279093676463
SDSS-II SN 16596,II,u',1.147957530528268e-15,54035.29548206357,1.9133078482130794,13.112948868761052
SDSS-II SN 16596,II,z',0.6312009686065898,54000.2370850306,199.999999888654,0.14415938673956896
SDSS-II SN 5303,II,g',0.7108968424570923,53628.409690640925,199.99999997826112,0.10000000011727828
SDSS-II SN 5303,II,i',0.829715690984479,53622.87666021178,61.490329720714,0.6535599843319929
SDSS-II SN 5303,II,r',0.8280925968706344,53627.84797399083,148.7717818006719,0.10000000000893274
SDSS-II SN 5303,II,u',0.35876706860692076,53626.43410871055,131.03393492252147,0.10652738615525377
SDSS-II SN 5303,II,z',0.6387560477101829,53639.13595524663,45.984560063037755,0.3687213734755845
SDSS-II SN 17781,II,g',1.5869333825428915,54347.400196273586,17.071900164853655,0.2505253590064468
SDSS-II SN 17781,II,i',1.4401539221741637,54347.391966710115,51.354705051516326,0.3469291665069921
SDSS-II SN 17781,II,r',1.3950762527026082,54347.39648239135,36.667719699387355,0.2379318242102173
SDSS-II SN 17781,II,u',1.4160876041193233,54347.39815254828,24.39473827524998,0.1730558522561033
SDSS-II SN 17781,II,z',0.902413630832175,54347.37972389436,199.99999999999235,0.24073586116698714
SDSS-II SN 19063,II,g',0.8439365299446728,54356.97129102613,199.99999999452004,0.1763155198148492
SDSS-II SN 19063,II,i',1.0368078520653088,54342.36215000001,199.999999998536,0.29967159514079195
SDSS-II SN 19063,II,r',1.1615592576481413,54342.36132014564,199.99999999962594,0.3418325332418144
SDSS-II SN 19063,II,u',0.4313681307180113,54342.36298000052,56.385597845284124,0.691140772010166
SDSS-II SN 19063,II,z',1.1516037037023567e-15,54395.78667672841,1.6439873577550823,13.230620365599531
SDSS-II SN 4483,II,g',0.8116175604903766,53611.34825000001,199.99999999985653,0.18811159279556766
SDSS-II SN 4483,II,i',0.9772928528978446,53699.51106768218,18.859010779128234,2.4087286476052827
SDSS-II SN 4483,II,r',1.0853421213189582,53693.263507190044,19.088102182631197,0.10224348481869679
SDSS-II SN 4483,II,u',1.100767605649605,53644.30164042408,47.62833690834937,0.12522523240851055
SDSS-II SN 4483,II,z',0.9960502900713504,53699.325858590164,15.382326086919303,2.071094778647487
SDSS-II SN 15809,II,g',0.9182477793489379,53993.212788730765,114.60214529493125,0.1731255733221456
SDSS-II SN 15809,II,i',0.8577288788242957,53990.36149352967,128.0645248725502,0.10000000015115271
SDSS-II SN 15809,II,r',1.0034673718870128,53970.34716003444,199.9999970069593,0.4673403592775592
SDSS-II SN 15809,II,u',0.4444074352976402,53970.34882000003,199.99999999999997,0.5024875580968522
SDSS-II SN 15809,II,z',0.5274200804299205,53970.349650000004,199.99532544315107,0.10000000000000002
SDSS-II SN 17536,II,g',1.1264213580978102,54355.777216612296,86.12073046134958,0.10000000012187414
SDSS-II SN 17536,II,i',1.0700222617663475,54396.09450866303,25.07753895148345,0.40851931380362216
SDSS-II SN 17536,II,r',0.9055613607142952,54341.15028099675,199.9999986087595,0.12730828438826775
SDSS-II SN 17536,II,u',0.5588921578677324,54341.151940003045,199.99999927110713,0.18826376326987193
SDSS-II SN 17536,II,z',0.5942217480742505,54365.48170647452,58.33087174585479,0.457989098819575
SDSS-II SN 1479,II,g',0.6151921235361276,53634.36939690824,100.84548629185404,0.17216938899453466
SDSS-II SN 1479,II,i',0.771347673423364,53634.308003574566,91.97823036709764,0.10000000000000002
SDSS-II SN 1479,II,r',1.0865162540350295,53655.34460949204,23.46107277849813,0.10134386014191857
SDSS-II SN 1479,II,u',0.3125401804542174,53655.34486006208,199.99982325354588,0.1000033034928446
SDSS-II SN 1479,II,z',0.41851638974204713,53617.418580000005,121.02857512862388,0.10000000000003066
SDSS-II SN 18305,II,g',1.0,54433.27975,14.49095833333316,2.0
SDSS-II SN 18305,II,i',1.0,54433.27726,14.49095833333316,2.0
SDSS-II SN 18305,II,r',0.920683522359873,54345.78999199798,96.653473716766,0.10000000000027867
SDSS-II SN 18305,II,u',0.6137650668194604,54348.3626484596,73.14431565715563,0.10412218660568666
SDSS-II SN 18305,II,z',0.3562976040885719,54379.316170519254,17.855346512621377,0.9605498378295936
SDSS-II SN 5552,II,g',1.5141807074412166,53654.26484288551,11.751347966020283,0.10000000000000828
SDSS-II SN 5552,II,i',1.389629878664358,53654.31001572225,19.790872594353946,0.10000001005986205
SDSS-II SN 5552,II,r',1.59620664807,53654.32808489387,13.232368505780626,0.10000000000000002
