supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2006jv,Ia,r',54016.39060840414,53998.45559381508,-0.005155930711362571,-2.8769978172424797,8.435553914378383,30.510900234312608
SN2006jv,Ia,u',54008.44839221366,53989.862258272,2.6727974672255903,-0.001338821971926587,1.6901378684550417,0.21413099102285071
SN2006jv,Ia,z',54052.71659843988,54041.19915643402,0.3171855843865596,0.030482409048266178,2.353385780586206,1.9540364164763704
SN2018cuw,Ia,G,58276.784256390376,58274.60928706173,-0.002330076468892007,-1.1571236294737615,6.769091602024001,31.169376527669485
SN2006oy,Ia,g',54030.990242340835,54004.45116135025,0.042851536925237,0.05534579738213724,6.668916314874118,4.91384498758851
SN2006oy,Ia,i',54032.272448670636,54001.39817178592,0.1863776760853779,0.007702022645144053,10.461940306009858,7.34675177126572
SN2006oy,Ia,r',54050.233030023934,53978.88595925547,0.0032611245389357717,-0.06764326987181508,10.230496419971018,29.964611708701113
SN2006oy,Ia,u',54034.43653719696,53997.575303090016,0.022455334552889436,-0.10520950888424273,10.026579890084335,29.992890023357997
SN2006oy,Ia,z',53979.49749826698,54002.83549193095,0.7182504353024034,0.032945533322428076,16.228274119779794,1.0332182197392508
SN2020xtz,Ia,G,59252.69124266365,59238.68151631604,157.7156512682773,-78.36934648431027,10.01626327207863,30.07050080577526
SN2007pz,Ia,g',54423.979997592796,54389.32739538377,0.17074129066247548,-0.4002840019308911,13.356936410708629,27.167007321015873
SN2007pz,Ia,i',54402.82333549569,54338.20982329627,0.0001276769403535585,1.2680043911972432,99.99399948452857,0.19856471842835538
SN2007pz,Ia,r',54776.79891888284,54340.75148933488,-0.09555129334149669,-0.00431282490073081,12.379098918354007,29.312029297762656
SN2007pz,Ia,u',54016.362202634744,54776.918882121296,1.0739700515079373e-05,6.788691758825869,99.93943227877361,94.1278139792477
SN2007pz,Ia,z',54421.38116591468,54354.864921247754,0.00964740628416934,-0.09765165600533648,9.586937167965294,29.988131800302547
ASASSN-15ic,Ia,G,57158.807455976916,60059.32955582536,51041.09729592336,-25498.557596168936,9.163669018736288,28.172818683990773
Gaia22aan,Ia,G,59462.64921335899,59560.33786457259,-0.03733312578057746,-0.4524226079202382,11.820761386921854,29.859865999188614
SN2021aeca,Ia,G,59549.01779132104,59549.038840390895,1.9695856681438075,13.972474337116418,2.0558819083519992,20.953152145917976
SN2018aqa,Ia,G,58060.689768894365,62269.851321876726,51932.04465002068,-25919.69649233563,3.2644253998607073,5.34333897637547
SN2017hhz,Ia,G,57782.75249730593,64098.793287000706,51682.59468725506,-25774.441825744183,4.164864797972564,17.77729062455395
SN2020adkz,Ia,G,59226.91219422912,59199.788417660035,46.38275374348434,-22.667473625309235,10.000002114183925,30.000007776556046
SN2021agfa,Ia,G,59591.967468340314,59591.75819020571,1.7177504776443075,5.6774973383972585,1.6828199678783915,29.31746369217969
SN2007oq,Ia,g',54385.150808984254,54354.827433341605,0.044517028775800875,-0.15698902858812128,10.087516773841102,30.113179203595113
SN2007oq,Ia,i',54399.251768856375,54361.799265809605,0.023104281676820843,-0.1664733298327296,10.090560530825698,29.983267437645615
SN2007oq,Ia,r',54379.061061242224,46830.49395519898,1.9366965790194544e-08,1.0839876200488654,28.584183653478345,0.296110155603544
SN2007oq,Ia,u',54349.39453576503,54369.50728479933,7.598673394425087e-05,70.68685894006472,16.000219039741797,0.40966509304514254
SN2007oq,Ia,z',54401.16371432835,54362.01895081472,0.16146571013100736,-0.04165565543946825,9.984563481100544,30.00836355491482
Gaia22aew,Ia,G,59594.18972280371,59565.99366985804,30.73997180780252,-14.879618022320317,10.000024668237758,30.000121367079668
SN2020adjx,Ia,G,58999.722527608574,59200.29284505348,170.8163485202154,704.8127746810859,12.45312162587776,3.894042321737741
SN2020scc,Ia,G,59007.48607414851,64026.89781175037,52829.37345991859,-26034.807129557565,8.761583463414127,25.632736910752122
SN2018ash,Ia,G,58165.574506427096,61838.199020300824,51954.1749473149,-25939.143374115087,6.800890578702564,15.907639734756131
SN2005gw,Ia,g',53663.36089932677,53604.443634638395,-0.08750826891737765,-1.6124235863638814,9.020964358284127,29.46041587408412
SN2005gw,Ia,i',53622.15195967593,53619.853836474744,0.0003034103853207201,48.43807652997429,12.981595499471176,99.99999999999986
SN2005gw,Ia,r',53642.09559206692,53619.65719334171,0.120516716604655,0.02850923588593862,8.672857025608161,7.138422660792579
SN2005gw,Ia,u',53712.04197278599,53580.14253341969,0.000291694810975338,-0.0016836196186057458,10.189322425299844,29.923416482293796
SN2005gw,Ia,z',53644.87035352763,53626.1588548133,0.2855493566758402,-0.07714094280413324,11.980008212276434,29.9397415227253
SN2022ery,Ia,G,59660.12466,59630.124659743204,1.0252185375655587,-0.12403120563818965,9.9999999996197,30.000000000126345
SN2017dfn,Ia,G,57861.84982764313,57831.89844360116,-0.5698701549894407,-0.40087359997472816,10.000000967641341,29.99999850858607
SN2019ekn,Ia,G,58653.01524810315,58627.138402837685,47.46280773856968,-23.296690087427514,10.000010403793144,30.000062322072452
SN2016emx,Ia,G,57597.42303619558,57569.4611723953,33.86587359139611,-16.438054925337013,10.000166828478827,30.001192955986347
SN2017adj,Ia,G,57780.15216314347,57769.95036430977,0.033331910973152495,0.4545274706695569,9.506755577636481,29.96480947123757
SN2020abla,Ia,G,59142.641315378845,59173.569370643476,0.7492041557036276,0.346750051182828,11.713307935764409,30.02498702314154
SN2016cyz,Ia,G,57593.1350002957,57563.13499823392,2.53340104516387,-0.7796896567055905,10.00000000176202,29.999999999518145
SN2010Y,Ia,i',55245.548509823995,55215.4233119688,-0.7332742701915725,-1.577007980628452,10.001334230866165,29.978357615574808
SN2010Y,Ia,r',55245.77832782123,55217.22017397035,-0.3660375258379299,-0.2189726168987215,10.033160227504515,29.80663696682851
SN2021rgw,Ia,G,59400.30947,59370.309469988366,6.8791458917054e-09,0.1179221496224031,9.999999999983125,30.00000000000561
SN2020jsh,Ia,G,58994.86205792186,58988.384908747015,0.3960876538680415,0.19739096062101721,4.896777520834744,30.24747206360764
Gaia16abo,Ia,G,57402.655792290905,57373.38187517963,11.386592179950757,-5.208942501508657,10.000096725113977,30.000368130105606
SN2019uoo,Ia,G,58798.71213994743,58813.986145473595,599.4463987449619,-298.52416762140234,10.000005093122466,30.000000209125663
SN2016eho,Ia,G,57589.24993938085,57635.61337934484,0.7728613997223628,0.0001623801436744379,36.172760998976685,0.10000000000000041
SN2006gb,Ia,g',53995.47728279038,53966.766074478284,-0.7977723330343957,-0.429256282814379,9.991287677484943,30.11052856260302
SN2006gb,Ia,i',53980.529997483194,53959.17188226174,-0.25965321707106137,-0.010928755412565208,9.372958586775761,19.64631079737226
SN2006gb,Ia,r',53992.88958960036,55115.993975141486,-1121.4145983656886,-53943.112781180644,9.300705747662274,29.751458088700854
SN2006gb,Ia,u',54127.00861666633,54059.01113866997,18.36197911069458,0.15518579819141637,9.901162477954342,5.101822311693908
SN2006gb,Ia,z',53960.32186343084,53980.17704428744,1.0839915214930755,0.0035099720070834355,26.97898104431521,99.99999999841127
SN2021aeuq,Ia,G,59395.87675641502,64358.17700735115,53115.51684428205,-26502.03973488378,6.3510520223604585,20.57582496478108
SN2018ast,Ia,G,58226.291103983676,58199.22101597743,46.07894513206142,-22.526194003445728,10.000007651870135,30.000031954728232
SN2016igr,Ia,G,57726.91466203013,57729.132383268276,1.3532276947970794,0.16188039188479564,5.225826034504499,1.7240551906922348
SN2021aghc,Ia,G,59579.47057429391,59552.03857214296,39.544628652097565,-19.311237834652946,10.00003866028137,30.000348831511253
SN2009Y,Ia,i',54873.54793634994,54844.50732056587,15.684735446006252,-7.360254162782721,10.000394344732193,30.002361087220816
SN2009Y,Ia,r',54833.805749149695,54841.52831027144,0.00354865681915868,9.82806204119901,13.003124695086031,99.99999999999991
SN2009Y,Ia,u',54873.54558087442,54843.629189672116,-0.8465888266524999,-0.656565600083056,10.000075800217338,29.99979612897648
SN2005ef,Ia,g',53616.362088183196,53586.74787864217,9.074269491851773,-4.050539716526126,10.000198538418939,30.001212411926076
SN2005ef,Ia,i',53616.34870864303,53587.29049636834,15.26978438861325,-7.143584510070357,9.999993750913903,29.999888492987992
SN2005ef,Ia,r',53616.36026209349,53586.68958010252,6.927739747494094,-2.9668233812721367,10.000230519711897,30.001410073821873
SN2005ef,Ia,u',53616.3430819035,53587.22111147905,16.820382711191304,-7.903484698184444,10.000001536245803,29.999918205140663
SN2005ef,Ia,z',53566.34660712361,53612.98524741006,138.3849622416878,0.013080371216906762,10.164180687112514,99.99999999989447
SN2020scm,Ia,G,59043.44468508287,59080.2308532219,0.04972154109984332,13.440963430230946,10.999576337557603,99.99999999999504
SN2020oij,Ia,G,59095.26579600468,59067.48132493156,27.45828928678132,-13.27899246527376,10.000052994583976,30.000221939072787
SN2016aqs,Ia,G,57381.462670124565,57394.64878096843,0.0009295434288378854,12.697293029464465,20.817039195921964,99.99999999999775
SN2017cir,Ia,G,57820.4325341271,67578.07790779554,50977.19917789581,-25426.577587121894,9.637221227615719,30.63556472575404
SN2018cny,Ia,G,58240.907732501684,61978.60311618379,52016.55928812834,-25967.88336055393,8.675599000152669,25.07909557852423
SN2007is,Ia,i',54369.111871334346,54341.08976536189,18.393222100970025,-8.82112145512829,10.000445566276174,30.002274809949984
SN2007is,Ia,r',54368.12708670214,54338.54943981065,5.633249502394861,-2.3962106040816464,10.00007443723538,30.000385534482543
SN2017hlw,Ia,G,58043.768987589414,58014.45121458279,10.334451482824536,-4.687648887927822,10.000070761809948,30.000266242391504
SN2017his,Ia,G,58037.8258723481,58009.74525243765,35.16496554461984,-17.084420637677344,10.000234996076733,30.001682198743858
SN2007nh,Ia,g',54369.70413879294,54378.31371528543,1.8956100338964923,0.0735327018133024,6.660557759006129,0.5186626241501614
SN2007nh,Ia,i',54276.74727506011,54395.89917550096,1.426021328610867,-260.0581627370621,6.329089670946258,30.640141748546853
SN2007nh,Ia,r',54403.07138235176,54362.453787580795,0.009819858861387191,-0.2346361247752094,10.106095568646404,29.96955411839476
SN2007nh,Ia,u',54358.8449082701,54358.7985702664,0.3229717939792755,-0.12515128155490515,9.55006162768571,30.007575929053342
SN2007nh,Ia,z',54351.34710327394,54339.68466733358,0.2589032721003988,0.0037278590641768978,24.85262989725969,3.933885212168753
SN2020jny,Ia,G,59021.47835696368,58986.69650518774,0.0324584835627315,-0.17824037880477694,10.114292837977834,29.98567246768499
SN2018avc,Ia,G,58222.57517628347,58193.7343229645,14.207602406078175,-6.678830170506421,9.999996744367506,29.999982248134724
SN2019xfx,Ia,G,58867.35314029495,58837.39826174716,-0.47515423162787457,-0.41942219926222535,10.00002934905088,29.99995243116078
SN2005jh,Ia,g',53494.60884998044,53650.08595153442,0.0037396157592467227,0.0007513136680213758,3.752635621677609,30.105303399376734
SN2005jh,Ia,i',53461.27078619231,53650.07611760133,-0.17786885137517544,-0.005427797658742606,6.604037068077406,30.176279492793128
SN2005jh,Ia,r',53588.7268914275,53739.46291948123,12.608564167801177,-0.08279161613921572,8.88413306690905,30.667448525720665
SN2005jh,Ia,u',53671.34943132639,53664.000699178585,0.23164053450989322,0.08127450947784544,4.738301136093945,2.5195735411496947
SN2005jh,Ia,z',53663.99408720705,53659.44887411031,0.0003902531959910048,14.604277115412648,12.315789824390261,4.4090381502905585
SN2007jv,IaQ,g',54357.30974174702,54327.40712147035,-0.81659170862845,-0.6552492590983624,9.999991106740334,29.998636737639913
SN2007jv,IaQ,i',54357.290589079996,54328.3631809078,17.895288700559977,-8.453204917891732,9.999975223066368,29.999756893030927
SN2007jv,IaQ,r',54357.29055797856,54327.8717714902,9.967294447215142,-4.495963468025788,10.000012579308565,30.000057185274827
SN2007jv,IaQ,u',54357.302045668905,54327.58729650458,8.052432598624593,-3.524828996893245,10.000218778802429,30.00149753292612
SN2007jv,IaQ,z',54377.664640766256,54341.63034577717,0.0002473369114853108,4.923613923703034,14.529467516652394,99.99999999959405
SN2019szf,Ia,G,58760.24117217331,58763.22549257119,0.006007241990200334,1.6992929181515501,18.529264013077533,99.99333466220024
SN2005fx,Ia,g',53633.20325226246,50328.6674268215,2.5817247310099035e-08,5.639052275890284,9.993117791013189,3.7659449217400804
SN2005fx,Ia,i',53628.228095345374,53598.47275446596,1.8969977718297586,-0.4597071731831767,10.003529752058958,30.03477108519262
SN2005fx,Ia,r',53520.12104162244,53618.35807842506,7838.653743988475,0.2763581506387571,8.786228799315658,99.99999999688954
SN2005fx,Ia,u',53593.73974625549,53635.198497615034,4.3792547998347136,-0.5785767661523828,23.50872571703445,29.989774844795217
SN2005fx,Ia,z',53628.37710660723,53598.3998689983,1.7043356296077192,-0.3970288829163926,10.010695820482612,30.054683869087075
SN2018aqk,Ia,G,58226.22310804264,58197.12734802371,12.554775644882591,-5.834057501188177,9.999998709462968,29.99999435615235
SN2018evd,Ia,G,58369.643568324296,58370.123761679824,0.0005308079073457471,3518.0742289802624,1.1465062041404053,0.45211923423660294
SN2020adlh,Ia,G,59203.99155219593,71688.83651908307,51761.082484762046,-25806.251773667937,9.98704383108262,30.026164778360844
SN2005mh,Ia,g',53263.2226689346,53982.449594549034,2.4067843176491706,0.013439922610321555,4.333409309048185,32.56701020472346
SN2005mh,Ia,i',53665.14694667644,53665.68313568124,0.33484041358894634,0.02617593156559786,12.10759717146518,4.129915124586537
SN2005mh,Ia,r',53684.662697411295,53701.170507006434,0.5185624895163804,0.007232246885399759,99.99999999999972,4.704907988587049
SN2005mh,Ia,u',53628.80011845049,53645.434035853716,0.17358954741483348,0.019036379254985105,16.81324943464568,0.42384405257439445
SN2005mh,Ia,z',53617.12681501514,53633.20791237125,0.44854275157502704,0.005173692282706574,22.791318341187896,0.3294949655839416
SN2020wgr,Ia,G,59138.30749578008,59114.66649345342,51.889472287863846,-25.479153007091696,9.999461315895783,29.9980329378494
SN2016itl,Ia,G,57725.96403961333,57709.4052113433,169.6172792734707,-84.27588043224361,10.000621987656734,30.004392042444053
SN2019pmd,Ia,G,58743.28677279368,58714.71824554882,22.590305932173127,-10.796674329237554,10.000013989561827,30.000052765129006
SN2016fjp,Ia,G,57641.16433056472,57611.32659729463,76.68999420705671,-37.8208434309901,9.999922303173708,30.0000305736899
SN2005fm,Ia,g',53637.41851244922,53606.396945123204,-0.48642495961537396,-0.7690951471325875,10.138831978142234,30.86091726408853
SN2005fm,Ia,i',53348.71728599362,53605.50309219296,-0.06370035800765105,0.23663067442649996,6.034950090609666,31.83870500294475
SN2005fm,Ia,r',53440.48669696332,53617.62892863915,762.9107643680226,774.0781053990124,10.268135152921204,99.98719415979457
SN2005fm,Ia,u',53634.32162247823,53604.04912355779,-0.6361880107354367,-1.6984745912671322,10.04936844591869,29.983296919438946
SN2005fm,Ia,z',53634.24231507661,53604.597549562735,-0.7313141172588491,-1.6175776381624578,9.907349958454548,29.981421049749102
SN2018dcm,Ia,G,58303.40536340078,68606.935030313,50884.33938842065,-26461.63451840694,9.74572662774191,30.050549803559502
SN2008fr,Ia,i',54734.35943262038,54705.556780508145,16.934946414225863,-8.01153193116351,10.000249190361558,30.001355899794486
SN2008fr,Ia,r',54734.35588946293,54704.711620233844,5.841523799436775,-2.454943209519769,10.000144991286406,30.000834686695296
SN2018jof,Ia,G,58391.16345610576,64590.48318612739,51983.32698099347,-25948.032352325976,7.739965443263335,17.237458343051053
SN2018hhn,Ia,G,58417.93671188221,58388.45424162123,8.470720647374545,-3.7497449980682998,10.000134904249695,30.000521994555925
SN2018hdo,Ia,G,58402.33695824543,61670.26761941341,52150.096982044684,-26043.751994135906,9.261714154721936,26.803028208177672
SN2017gqr,Ia,G,57987.13454403657,61389.85531044832,51773.88138193754,-25856.021541284732,9.191814536392677,24.99675135973974
SN2021aexl,Ia,G,59551.591896099395,59540.38919925595,0.04764643194143846,11.647656869199638,2.1140019180841,5.142197945307563
SN2020qts,Ia,G,59067.83961062399,59044.51824420506,31.724185709310202,-15.537716015699129,10.000002059350058,30.000019617527823
SN2021iaf,Ia,G,59345.54093918663,59316.439820771244,8.368651833244346,-3.778345754753297,9.99999053988037,29.999966991278065
SN2019qky,Ia,G,58723.12887572769,59987.08799922916,13100.039761817206,-6533.993951907998,8.754499369578577,27.58036666624424
SN2006la,Ia,g',54030.75290007872,54009.5167835552,0.07693764197394709,0.05082974897785317,7.218372351955942,4.458431931604082
SN2006la,Ia,i',53852.403194560415,53998.229060023725,-0.14071099095763068,-0.14178056059097122,6.009902352002067,30.940978744460317
SN2006la,Ia,r',53202.506106022425,54184.99315576728,-6.397407133801201,-0.17063538598575473,4.830907915490432,90.57342734397815
SN2006la,Ia,u',54027.5056517646,54022.0207288474,4.7533968691554265e-05,912.1225291530136,3.2640270264613718,2.054930399138815
SN2006la,Ia,z',54048.642617067,54005.611468824034,0.048678103489256414,-0.3085225536397045,10.147289024610503,29.951600119670726
SN2005hx,Ia,g',53594.30620512767,53631.349107820635,-0.11160145703570488,-0.10813608805326551,9.296752937597242,31.829696869213024
SN2005hx,Ia,i',53656.775957916296,45750.154267372876,1.4870442034612101e-08,1.4257945149786342,34.047504266637354,3.2180897804382482
SN2005hx,Ia,r',53660.69550304335,50595.885843466865,9.103266106047608e-08,1.8402678970918804,22.622027356993456,3.967664886266035
SN2005hx,Ia,u',53678.1386567483,53641.40607697684,0.09731393533212174,-0.10825720848956641,13.51835575167591,23.414202391786144
SN2005hx,Ia,z',53434.90837732059,53631.492520672524,152.2709537228469,0.13065674345804482,22.103849366841082,2.962036475344897
SN2020npk,Ia,G,59016.60898315067,61898.86414032023,52810.45745000159,-26158.705778788797,9.950138518196173,29.8965640331936
SN2007ov,Ia,g',54393.584712113174,54745.165378070225,-5238.549763953553,-54110.640131581415,9.890631159853408,30.461980506075367
SN2007ov,Ia,i',54194.85040786462,54363.26778692181,-0.09857601513075828,-5.57035608396248,6.744529664874205,60.76548485023798
SN2007ov,Ia,r',54369.4368614826,54356.70899599986,-306.64767427998464,-121.27246999717345,7.569025972051893,31.209239104025027
SN2007ov,Ia,u',54396.66569382646,54366.434128132976,-0.19067866269276965,-0.026268753157405955,10.01028216032589,30.00097283347563
SN2007ov,Ia,z',54400.71514084787,54366.26084426016,0.020088898519500853,-0.09793452623894905,10.159605862422202,30.05243637643986
SN2007pu,Ia,g',54389.9973589511,54393.55563404216,0.025531562692398344,-0.0011769217370671465,11.250682236380577,30.01354767406555
SN2007pu,Ia,i',54366.85737658626,54315.772575564,-0.057365587453385825,-0.0028061866094375096,9.783196946063077,30.06477644220795
SN2007pu,Ia,r',54412.71293797757,54856.30932182879,28.159681767182214,-4.8018248220396055e-06,10.87638168427195,5.086544265023114
SN2007pu,Ia,u',54256.266368463075,54574.28194935174,0.0011292273393997366,0.017323578723346895,99.99982986366291,96.64353751888032
SN2007pu,Ia,z',54409.13516254451,54398.73881317832,0.18353376527448725,0.051677559704569206,7.18215004681336,3.79364295008713
SN2018cog,Ia,G,58290.18009888763,58259.42242884864,0.5428457486337214,-0.1333914197762781,9.999924837830275,30.000387860447066
SN2021ymn,Ia,G,59486.56813926045,59460.3591854193,65.62337265348128,-32.296339718680244,10.000014804299795,30.00008393690949
SN2019spu,Ia,G,58767.08120280222,58740.648049168325,-0.09035069427678899,-1.165995808022195,9.278973031857113,32.96518960954134
SN2007ij,Ia,g',54379.33995165749,54349.534354140786,4.7081202771592014,-1.8582415951330118,10.000334680063041,30.00194883083706
SN2007ij,Ia,i',54357.281365208226,54328.840586973995,23.18424692813694,-11.126591152425435,10.00003723683955,30.000223354595775
SN2007ij,Ia,r',54357.27955541119,54328.70234594343,23.281937454827926,-11.164698349150736,10.000081964085856,30.000625033267045
SN2007ij,Ia,z',54394.9873893227,54364.15748395993,0.13917602967718987,-0.010811711976747452,10.047847522682082,29.98342987198746
SN2017iyw,Ia,G,58110.90499151445,58081.43340893001,9.792950233462774,-4.398052174311405,10.000013921853697,30.000043730333754
ASASSN-15bk,Ia,G,57034.221158240754,57012.11962665047,108.58838073431464,-53.79829132989054,10.000150053084166,30.001182581702714
SN2019lsc,Ia,G,58705.93818870958,58677.404277485686,21.926621283953157,-10.504315896077614,10.000012480462484,30.000083990277723
SN2016dpo,Ia,G,57420.60704904598,57415.01462865322,0.0035266675239979065,71.25936611541566,4.536449785744032,99.99999999999994
SN2012hr,Ia,G,56288.186831691266,56259.71030659019,-0.36432063622901584,-0.23073604445622198,10.035916691632869,29.810618357803353
SN2016itd,Ia,G,57724.514594422355,57695.57736487408,15.481190664053514,-7.240028278542454,10.001735765410462,30.024117200438035
SN2020aeth,Ia,G,59228.04299804194,74352.71609880932,51221.04733585221,-25521.27603586189,9.992008973634547,30.019627616221882
SN2020zlp,Ia,G,59159.013151146384,87324.55962027075,46532.09712072252,-23165.10071186899,9.954465451509058,30.109676536374053
SN2019fkq,Ia,G,58613.33313744168,61904.142599262195,52331.551150921965,-26134.59222489505,9.321748772853246,26.62934698179132
SN2008hv,Ia,i',54813.31264557481,54783.2612148907,-0.47519148434514835,-0.2737816888159428,9.979237960737011,28.293598655781423
SN2008hv,Ia,r',54709.7511592086,54802.48779698866,39.04471059184763,228.7438731867902,7.421252766782097,5.499726278346335
SN2020tce,Ia,G,59116.46237690595,59923.02582490166,3221.7015260823855,-1600.6163626079779,9.972414521975574,30.00572716928968
SN2021qtg,Ia,G,59409.52726498711,59411.34635356435,3.6305417027063145,0.49118850567456057,3.069210491939956,29.055247673057693
SN2007jr,Ia,g',54357.407132860666,54328.04660825429,12.057678190447243,-5.567162498669845,10.000624585744157,30.004336482649446
SN2007jr,Ia,i',54362.46485508531,54332.624440522886,2.2043043695593108,-0.6477351095460826,10.000909461934596,30.007361779733717
SN2007jr,Ia,r',54357.40257653237,54327.96201967906,9.03170205336658,-4.0666406159380895,10.00066705747252,30.004638081901376
SN2007jr,Ia,u',54357.417288880104,54328.31094990441,20.42329216903163,-9.704472659646894,10.000835938222677,30.005756731553003
SN2007jr,Ia,z',54357.37413875215,54328.274746525705,14.858371203897226,-6.924208665645894,10.000322550985397,30.002299243549793
SN2019vju,Ia,G,58864.95130096695,58863.2086331595,0.03214815279487095,18.13525113735674,2.8001790036724583,99.98988133569804
SN2006kd,Ia,g',53979.54178802984,54001.30932010901,1.2736511184736052,-3.6235725245931034,4.65734015879822,31.802701730292007
SN2006kd,Ia,i',53426.324930933624,53993.41165032416,-2.5372136646657824,-1.6771677725553205,5.544281739023667,57.295425022762515
SN2006kd,Ia,r',53697.66841494447,53999.5606762167,0.04218784080080287,-0.43623090721014995,5.550591819841213,30.43577912641688
SN2006kd,Ia,u',2149.858684330444,54188.48086137065,51897.57711660368,-14902.961615873115,0.34142959005684226,98.94301664548875
SN2006kd,Ia,z',54010.42963421093,54005.523589213655,0.12767406605767484,0.05256240891600163,12.114789404216856,4.991814898302762
SN2016gko,Ia,G,57641.919632829384,61070.986117898625,51459.41298601134,-25699.22577767552,8.134303674327782,19.23628065664453
SN2018yh,Ia,G,58185.109030671316,58156.714931460745,6.124391478575394,-2.834941336698942,9.999999391935575,29.99999852368811
SN2017axl,Ia,G,57814.36941972464,57786.97100318506,46.04571626507312,-22.528459980441404,10.000104894523764,30.00069539264877
SN2016acx,Ia,G,57424.67967850361,57414.96236698599,0.00029835444051532487,82.71472912798508,4.831356492752163,99.99999999999999
SN2005lq,Ia,g',53695.723087921535,53680.09429111516,0.3756461102513181,0.011040407163625247,10.090843644874523,5.869329021064598
SN2005lq,Ia,i',53706.753008666645,53280.09205012814,0.003998897886756633,-0.0008466906124827412,10.03415406818015,29.984439758488538
SN2005lq,Ia,r',53713.20586797405,53610.801157087284,0.00028556022406060527,0.0014899083118915626,10.08067115646576,29.972868941928397
SN2005lq,Ia,u',53413.233190027335,53614.346190349184,-0.060322794952799824,-0.1339062470632741,0.6999481371053342,32.30619923076866
SN2005lq,Ia,z',53579.34103928624,53622.14443003715,1.4235616518142489,0.001346741698600839,30.88793006183883,99.99864023904101
SN2021abzf,Ia,G,59516.49568307261,59486.99791176537,8.234243957272078,-3.6622288484988443,10.000008959414275,30.000048747246822
SN2021vwx,Ia,G,59454.15927374489,59426.66998881767,46.4191346350252,-22.698761960266665,10.000093251772197,30.00089433717523
PS15yl,Ia,G,57154.79131220451,56897.7894041841,1.395498305163715,7.409913698988104e-06,9.651437485185939,54.725834733222726
Gaia15aaa,Ia,G,57018.89427612092,56988.890155374334,3.6218574761120332,-1.3893441044683734,10.000003427169757,29.999998970684647
SN2012hd,Ia,G,56235.15899904777,56221.873335196055,0.0043481540718368124,6.344915101383901,9.398215253285997,99.99999999999851
SN2019dku,Ia,G,58604.53479110903,78283.43126033332,49382.65980829866,-24589.68924650073,9.922855589442351,30.221879722541384
SN2006ew,Ia,g',53974.15609607618,53944.23674299455,3.455685107462444,-1.2275310533051913,10.000120105367104,30.000800225293908
SN2006ew,Ia,i',53974.145268198576,53944.933881590354,13.835039264291705,-6.412388123846978,10.000012677862456,29.999927078018843
SN2006ew,Ia,r',53974.15543949253,53944.60396278695,8.350435517935402,-3.683271158814523,10.000321986052569,30.002176979696202
SN2006ew,Ia,u',53974.161431134504,53944.83459434259,14.94871510605304,-6.970303603571587,10.000634771895461,30.00425924963662
SN2006ew,Ia,z',53974.1623867415,53949.307563091985,56.58770990638677,-27.85488700130669,10.001501317962136,30.009552210770657
SN2018cnu,Ia,G,58284.26665324356,58254.79464300894,8.938434931900922,-3.982206248023445,10.000065647118783,30.000235903701586
SN2019gwg,Ia,G,58672.07570327078,58642.17245380095,-0.8041415791749115,-1.2409321384793288,10.00004077925508,29.999948206365318
SN2021ajy,Ia,G,59231.896791983265,59201.622467111854,-0.5823551839520213,-1.4542013857334442,10.000017458479691,29.98249242404983
SN2018zv,Ia,G,58185.50510075145,58156.65282307946,19.81683459683035,-9.44109933511631,10.000160051998938,30.002063003580446
SN2005jl,Ia,g',53674.539472456105,53652.15896386968,6.930271457083966e-05,49.627890224652425,7.689432445920872,4.245380694448048
SN2005jl,Ia,i',53676.8133045967,53321.68663489831,46.532804799833265,-1.8742756946814207,10.006391066364822,29.997973853666014
SN2005jl,Ia,r',53618.08992362077,53065.66763452019,9.395916018356852,-0.01260218831712229,10.381711079790035,57.56552720514729
SN2005jl,Ia,u',53676.65981343084,53645.93661874144,0.01187579247160454,-0.007133171970317881,10.004726116687552,29.998392395526015
SN2005jl,Ia,z',53660.623431455,53661.75967363065,0.18093639001001283,0.1145835532519864,7.9670831441776855,3.519989203662419
SN2022sr,Ia,G,59599.901660642245,59568.668352530396,0.6179672558276724,-0.2166601885983765,9.999438634796995,30.002642367645418
SN2006iz,Ia,g',54015.02032655207,53991.45474924695,2.6361877125863644e-05,105.74897372306623,10.739453129827156,5.442214357583023
SN2006iz,Ia,i',54006.364638803956,53992.61322807189,-0.013128631355269666,-0.12884968330088928,9.817417683704004,30.031607412488714
SN2006iz,Ia,r',54012.844414937674,53977.861492346514,0.0001899737361658708,4.841709086207201,17.2138888634175,3.9005452033462453
SN2006iz,Ia,u',54020.177619037284,53990.196667993645,-0.001964083604736008,-0.05387932673225314,10.00051993552875,30.00034808204335
SN2006iz,Ia,z',54056.48726433869,53989.08346371111,0.002859171743981881,-0.02020307968007779,10.287309506305718,29.971706282256417
SN2006jy,Ia,g',53909.46324463047,54215.6201001494,41.4934069354881,-319.0305991522332,5.681847004069344,30.840922876200864
SN2006jy,Ia,i',54017.16295809217,45642.12873395552,9.616838786293468e-09,1.8979735027319453,37.64286789259242,3.7848582677977296
SN2006jy,Ia,r',53829.34703536668,54043.45404788482,-0.24713351719565912,0.12371044900986154,0.30287185479168066,31.09834930353689
SN2006jy,Ia,u',54005.875766126745,54004.90179680082,0.0017794176798649945,8.540154750033926,9.52126289106115,2.7830563713762513
